STATE/UT,DISTRICT,YEAR,MURDER,RAPE,K&A,ROBBERY,BURGLARY,THEFT,DD,IMG,sum_of_crime_numbers
UTTAR PRADESH,SANT KABIRNAGAR,2011,17,17,48,9,27,47,6,0,171
UTTAR PRADESH,SHAHJAHANPUR,2011,87,40,141,21,57,251,47,0,644
UTTAR PRADESH,SHRAWASTI,2011,18,16,40,5,28,51,16,0,174
UTTAR PRADESH,SIDHARTHNAGAR,2011,14,9,42,5,27,62,17,0,176
UTTAR PRADESH,SITAPUR,2011,102,66,232,40,89,347,60,0,936
UTTAR PRADESH,SONBHADRA,2011,18,19,26,4,29,84,8,0,188
UTTAR PRADESH,ST.RAVIDASNAGAR,2011,8,2,7,2,14,49,11,0,93
UTTAR PRADESH,SULTANPUR,2011,41,21,52,17,59,197,14,0,401
UTTAR PRADESH,UNNAO,2011,61,36,112,6,57,186,30,0,488
UTTAR PRADESH,VARANASI,2011,48,11,92,33,76,557,41,0,858
UTTAR PRADESH,TOTAL,2011,4951,2042,8500,3148,5765,36683,2322,0,63411
UTTARAKHAND,ALMORA,2011,2,3,2,3,10,12,6,0,38
UTTARAKHAND,BAGESHWAR,2011,1,2,2,0,4,2,2,0,13
UTTARAKHAND,CHAMOLI,2011,4,2,1,1,8,13,0,0,29
UTTARAKHAND,CHAMPAWAT,2011,2,4,3,1,7,13,0,0,30
UTTARAKHAND,DEHRADUN,2011,25,31,55,23,98,481,10,0,723
UTTARAKHAND,HARIDWAR,2011,56,26,95,89,79,633,22,0,1000
UTTARAKHAND,NAINITAL,2011,17,10,24,16,20,158,15,0,260
UTTARAKHAND,PAURI GARHWAL,2011,6,1,5,0,11,48,2,0,73
UTTARAKHAND,PITHORAGARH,2011,5,9,4,3,9,11,5,0,46
UTTARAKHAND,RUDRA PRAYAG,2011,5,3,4,1,14,5,3,0,35
UTTARAKHAND,TEHRI GARHWAL,2011,4,3,1,4,6,6,1,0,25
UTTARAKHAND,UDHAMSINGH NAGAR,2011,49,31,116,38,71,704,17,0,1026
UTTARAKHAND,UTTARKASHI,2011,2,4,2,0,5,7,0,0,20
UTTARAKHAND,TOTAL,2011,178,129,314,179,342,2093,83,0,3318
WEST BENGAL,24 PARGANAS NORTH,2011,232,203,587,117,27,2918,88,0,4172
WEST BENGAL,24 PARGANAS SOUTH,2011,247,274,349,32,4,2288,43,0,3237
WEST BENGAL,ASANSOL,2011,58,31,64,23,9,641,10,0,836
WEST BENGAL,BANKURA,2011,67,44,42,33,22,266,16,0,490
WEST BENGAL,BIRBHUM,2011,93,44,58,30,7,353,25,0,610
WEST BENGAL,BURDWAN,2011,90,52,101,33,9,462,16,0,763
WEST BENGAL,COOCHBEHAR,2011,53,133,194,13,9,280,25,0,707
WEST BENGAL,DAKSHIN DINAJPUR,2011,42,55,121,10,9,198,11,0,446
WEST BENGAL,DARJEELING,2011,57,49,88,24,10,616,4,0,848
WEST BENGAL,HOOGHLY,2011,112,54,130,24,10,803,21,0,1154
WEST BENGAL,HOWRAH,2011,39,35,129,40,66,594,26,0,929
WEST BENGAL,HOWRAH CITY,2011,38,24,110,36,34,1120,2,0,1364
WEST BENGAL,HOWRAH G.R.P.,2011,6,1,8,7,0,523,0,0,545
WEST BENGAL,JALPAIGURI,2011,108,211,293,37,50,1521,13,0,2233
WEST BENGAL,KHARAGPUR G.R.P.,2011,4,0,2,8,0,170,0,0,184
WEST BENGAL,KOLKATA,2011,54,46,148,34,63,3532,11,0,3888
WEST BENGAL,MALDA,2011,98,179,243,16,9,410,14,0,969
WEST BENGAL,MURSHIDABAD,2011,145,433,566,47,13,1109,49,0,2362
WEST BENGAL,NADIA,2011,136,185,500,43,20,1373,65,0,2322
WEST BENGAL,PASCHIM MIDNAPUR,2011,171,53,141,70,39,685,27,0,1186
WEST BENGAL,PURAB MIDNAPUR,2011,84,65,175,26,29,387,22,0,788
WEST BENGAL,PURULIA,2011,93,65,52,29,6,265,3,0,513
WEST BENGAL,SEALDAH G.R.P.,2011,13,1,8,2,0,377,0,0,401
WEST BENGAL,SILIGURI G.R.P.,2011,3,0,4,0,0,150,0,0,157
WEST BENGAL,UTTAR DINAJPUR,2011,66,126,172,26,10,405,19,0,824
WEST BENGAL,TOTAL,2011,2109,2363,4285,760,455,21446,510,0,31928
A & N ISLANDS,ANDAMAN,2011,14,13,15,1,96,86,0,0,225
A & N ISLANDS,NICOBAR,2011,0,0,0,0,3,2,0,0,5
A & N ISLANDS,TOTAL,2011,14,13,15,1,99,88,0,0,230
CHANDIGARH,CHANDIGARH,2011,24,27,58,68,285,1502,2,0,1966
CHANDIGARH,TOTAL,2011,24,27,58,68,285,1502,2,0,1966
D & N HAVELI,D and N HAVELI,2011,14,4,9,2,22,69,0,0,120
D & N HAVELI,TOTAL,2011,14,4,9,2,22,69,0,0,120
DAMAN & DIU,DAMAN,2011,6,1,2,4,24,37,0,0,74
DAMAN & DIU,DIU,2011,0,0,1,2,7,10,0,0,20
DAMAN & DIU,TOTAL,2011,6,1,3,6,31,47,0,0,94
DELHI UT,CAW,2011,0,1,0,0,0,0,0,0,1
DELHI UT,CENTRAL,2011,25,16,154,26,39,1308,3,0,1571
DELHI UT,CRIME BRANCH,2011,1,1,0,0,0,3,0,0,5
DELHI UT,DELHI UT TOTAL,2011,543,572,3767,562,1419,22899,142,0,29904
DELHI UT,EAST,2011,54,55,393,67,154,3490,14,0,4227
DELHI UT,EOW,2011,0,0,0,0,0,0,0,0,0
DELHI UT,GRP(RLY),2011,10,4,25,21,4,746,1,0,811
DELHI UT,IGI AIRPORT,2011,1,0,3,0,0,67,0,0,71
DELHI UT,NEW DELHI,2011,6,2,33,12,38,418,1,0,510
DELHI UT,NORTH,2011,38,11,177,38,59,1176,4,0,1503
DELHI UT,NORTH-EAST,2011,66,69,530,55,76,2702,21,0,3519
DELHI UT,NORTH-WEST,2011,51,58,331,89,180,2268,10,0,2987
DELHI UT,OUTER,2011,84,73,577,74,260,2220,34,0,3322
DELHI UT,SOUTH,2011,30,65,222,31,203,2252,11,0,2814
DELHI UT,SOUTH-EAST,2011,61,75,478,54,147,2437,19,0,3271
DELHI UT,SOUTH-WEST,2011,51,69,391,52,158,1234,11,0,1966
DELHI UT,STF,2011,1,0,0,0,0,0,0,0,1
DELHI UT,WEST,2011,64,73,453,43,101,2578,13,0,3325
LAKSHADWEEP,LAKSHADWEEP,2011,0,0,0,0,0,4,0,0,4
LAKSHADWEEP,TOTAL,2011,0,0,0,0,0,4,0,0,4
PUDUCHERRY,KARAIKAL,2011,0,0,1,2,9,42,0,0,54
PUDUCHERRY,PUDUCHERRY,2011,32,7,11,9,56,665,1,0,781
PUDUCHERRY,TOTAL,2011,32,7,12,11,65,707,1,0,835
ANDHRA PRADESH,ADILABAD,2012,81,88,82,14,240,373,7,0,885
ANDHRA PRADESH,ANANTAPUR,2012,173,18,74,6,211,581,19,0,1082
ANDHRA PRADESH,CHITTOOR,2012,91,28,56,10,136,501,33,0,855
ANDHRA PRADESH,CUDDAPAH,2012,118,26,76,9,136,513,13,0,891
ANDHRA PRADESH,CYBERABAD,2012,198,75,158,86,1101,4461,45,0,6124
ANDHRA PRADESH,EAST GODAVARI,2012,70,71,54,16,345,861,17,0,1434
ANDHRA PRADESH,GUNTAKAL RLY.,2012,7,1,1,3,0,268,1,0,281
ANDHRA PRADESH,GUNTUR,2012,96,23,63,6,146,708,21,0,1063
ANDHRA PRADESH,GUNTUR URBAN,2012,56,24,42,29,155,904,9,0,1219
ANDHRA PRADESH,HYDERABAD CITY,2012,102,74,88,57,647,3694,23,0,4685
ANDHRA PRADESH,KARIMNAGAR,2012,128,40,141,25,326,860,46,0,1566
ANDHRA PRADESH,KHAMMAM,2012,130,78,73,14,284,528,13,0,1120
ANDHRA PRADESH,KRISHNA,2012,78,67,67,9,263,673,16,0,1173
ANDHRA PRADESH,KURNOOL,2012,111,22,58,18,246,518,15,0,988
ANDHRA PRADESH,MAHABOOBNAGAR,2012,182,56,76,16,235,961,27,0,1553
ANDHRA PRADESH,MEDAK,2012,113,26,54,17,409,693,20,0,1332
ANDHRA PRADESH,NALGONDA,2012,86,52,89,20,323,802,20,0,1392
ANDHRA PRADESH,NELLORE,2012,94,23,90,42,292,833,9,0,1383
ANDHRA PRADESH,NIZAMABAD,2012,113,35,38,15,345,613,19,0,1178
ANDHRA PRADESH,PRAKASHAM,2012,108,37,84,27,258,674,16,0,1204
ANDHRA PRADESH,RAJAHMUNDRY,2012,23,13,9,7,120,337,3,0,512
ANDHRA PRADESH,RANGA REDDY,2012,72,27,22,11,148,175,16,0,471
ANDHRA PRADESH,SECUNDERABAD RLY.,2012,4,2,0,3,0,787,0,0,796
ANDHRA PRADESH,SRIKAKULAM,2012,35,39,18,9,112,179,3,0,395
ANDHRA PRADESH,TIRUPATHI URBAN,2012,37,12,25,13,188,630,6,0,911
ANDHRA PRADESH,VIJAYAWADA CITY,2012,42,47,66,60,221,1385,16,0,1837
ANDHRA PRADESH,VIJAYAWADA RLY.,2012,7,0,3,4,0,597,0,0,611
ANDHRA PRADESH,VISAKHA RURAL,2012,67,27,22,3,120,224,9,0,472
ANDHRA PRADESH,VISAKHAPATNAM,2012,44,50,27,27,366,1062,11,0,1587
ANDHRA PRADESH,VIZIANAGARAM,2012,44,44,21,4,162,263,3,0,541
ANDHRA PRADESH,WARANGAL,2012,75,56,66,22,262,388,20,0,889
ANDHRA PRADESH,WARANGAL URBAN,2012,41,30,41,14,193,421,9,0,749
ANDHRA PRADESH,WEST GODAVARI,2012,91,130,86,52,452,1008,19,0,1838
ANDHRA PRADESH,TOTAL,2012,2717,1341,1870,668,8442,27475,504,0,43017
ARUNACHAL PRADESH,ANJAW,2012,0,0,1,0,3,2,0,0,6
ARUNACHAL PRADESH,CHANGLANG,2012,7,6,12,4,22,31,1,0,83
ARUNACHAL PRADESH,DIBANG VALLEY,2012,4,2,5,2,8,16,0,0,37
ARUNACHAL PRADESH,K/KUMEY,2012,1,2,1,0,0,5,0,0,9
ARUNACHAL PRADESH,KAMENG EAST,2012,9,6,2,4,8,9,0,0,38
ARUNACHAL PRADESH,KAMENG WEST,2012,6,0,3,1,11,14,0,0,35
ARUNACHAL PRADESH,LOHIT,2012,11,3,12,7,28,38,0,0,99
ARUNACHAL PRADESH,PAPUM PARE,2012,4,7,20,15,30,102,0,0,178
ARUNACHAL PRADESH,RURAL,2012,6,6,4,1,9,11,0,0,37
ARUNACHAL PRADESH,SIANG EAST,2012,5,6,1,6,16,46,0,0,80
ARUNACHAL PRADESH,SIANG UPPER,2012,1,1,3,0,6,11,0,0,22
ARUNACHAL PRADESH,SIANG WEST,2012,4,2,4,8,18,38,0,0,74
ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,4,0,4,7,12,12,0,0,39
ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,3,4,4,4,5,19,0,0,39
ARUNACHAL PRADESH,TAWANG,2012,2,0,0,1,8,16,0,0,27
ARUNACHAL PRADESH,TIRAP,2012,6,1,6,5,26,31,0,0,75
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,0,0,0,0,5,1,0,0,6
ARUNACHAL PRADESH,TOTAL,2012,73,46,82,65,215,402,1,0,884
ASSAM,BAKSA,2012,38,33,62,14,22,104,3,0,276
ASSAM,BARPETA,2012,34,98,225,42,165,214,5,0,783
ASSAM,BIEO,2012,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2012,17,50,73,5,63,147,6,0,361
ASSAM,C.I.D.,2012,1,4,2,0,0,5,0,0,12
ASSAM,CACHAR,2012,72,94,175,13,264,573,19,0,1210
ASSAM,CHIRANG,2012,40,24,40,6,59,63,0,0,232
ASSAM,DARRANG,2012,36,88,191,16,160,160,9,0,660
ASSAM,DHEMAJI,2012,24,74,87,15,40,101,2,0,343
ASSAM,DHUBRI,2012,65,159,315,20,189,254,13,0,1015
ASSAM,DIBRUGARH,2012,81,50,134,25,117,560,0,0,967
ASSAM,G.R.P.,2012,15,3,4,16,8,154,2,0,202
ASSAM,GOALPARA,2012,55,65,84,32,134,293,3,0,666
ASSAM,GOLAGHAT,2012,58,60,181,54,100,231,1,0,685
ASSAM,GUWAHATI CITY,2012,83,78,341,275,816,2426,9,0,4028
ASSAM,HAILAKANDI,2012,24,56,96,6,33,149,6,0,370
ASSAM,HAMREN,2012,9,3,16,3,19,36,0,0,86
ASSAM,JORHAT,2012,36,42,106,41,124,435,1,0,785
ASSAM,KAMRUP,2012,48,54,121,22,125,361,5,0,736
ASSAM,KARBI ANGLONG,2012,35,28,58,5,34,177,0,0,337
ASSAM,KARIMGANJ,2012,36,32,85,9,122,197,11,0,492
ASSAM,KOKRAJHAR,2012,110,27,90,6,77,220,3,2,535
ASSAM,LAKHIMPUR,2012,37,62,128,15,105,184,0,0,531
ASSAM,MORIGAON,2012,20,58,88,13,58,98,4,0,339
ASSAM,N.C.HILLS,2012,15,5,23,0,16,35,0,0,94
ASSAM,NAGAON,2012,74,173,351,93,337,540,10,0,1578
ASSAM,NALBARI,2012,22,34,101,25,110,177,3,0,472
ASSAM,R.P.O.,2012,2,0,8,0,4,4,0,0,18
ASSAM,SIBSAGAR,2012,71,78,168,32,145,427,5,0,926
ASSAM,SONITPUR,2012,91,97,241,34,220,464,11,0,1158
ASSAM,TINSUKIA,2012,86,64,160,61,128,496,1,0,996
ASSAM,UDALGURI,2012,33,23,58,9,31,109,8,0,271
ASSAM,TOTAL,2012,1368,1716,3812,907,3825,9394,140,2,21164
BIHAR,ARARIA,2012,81,53,122,16,39,220,21,0,552
BIHAR,ARWAL,2012,20,5,26,6,29,60,13,0,159
BIHAR,AURANGABAD,2012,89,22,71,45,73,330,27,0,657
BIHAR,BAGAHA,2012,43,11,76,8,48,126,9,0,321
BIHAR,BANKA,2012,76,17,52,24,45,136,17,0,367
BIHAR,BEGUSARAI,2012,120,11,143,53,107,425,27,0,886
BIHAR,BETTIAH,2012,83,35,166,24,136,653,28,0,1125
BIHAR,BHABHUA,2012,48,10,45,16,54,238,21,0,432
BIHAR,BHAGALPUR,2012,99,31,132,51,140,360,24,0,837
BIHAR,BHOJPUR,2012,71,9,74,21,115,345,38,0,673
BIHAR,BUXAR,2012,56,21,89,36,107,306,28,0,643
BIHAR,DARBHANGA,2012,78,44,207,46,86,460,34,0,955
BIHAR,GAYA,2012,153,35,154,46,147,687,53,0,1275
BIHAR,GOPALGANJ,2012,103,20,135,17,71,274,43,0,663
BIHAR,JAMALPUR RLY.,2012,8,1,2,8,0,186,0,0,205
BIHAR,JAMUI,2012,79,27,56,34,55,149,18,0,418
BIHAR,JEHANABAD,2012,46,8,47,14,29,160,24,0,328
BIHAR,KATIHAR,2012,91,73,137,32,62,400,24,0,819
BIHAR,KATIHAR RLY.,2012,13,0,8,4,3,166,0,0,194
BIHAR,KHAGARIA,2012,65,18,53,19,14,134,12,0,315
BIHAR,KISHANGANJ,2012,39,32,72,6,51,150,19,0,369
BIHAR,LAKHISARAI,2012,40,13,39,13,26,107,10,0,248
BIHAR,MADHEPURA,2012,56,31,77,37,30,203,15,0,449
BIHAR,MADHUBANI,2012,77,31,191,20,102,427,27,0,875
BIHAR,MOTIHARI,2012,124,22,233,46,213,553,67,0,1258
BIHAR,MUNGER,2012,68,9,65,28,33,166,8,0,377
BIHAR,MUZAFFARPUR,2012,198,34,279,73,284,1469,83,3,2423
BIHAR,MUZAFFARPUR RLY.,2012,11,2,1,10,3,301,0,0,328
BIHAR,NALANDA,2012,114,11,113,16,67,269,79,0,669
BIHAR,NAUGACHIA,2012,47,2,21,8,17,60,10,0,165
BIHAR,NAWADAH,2012,82,18,89,18,52,187,29,0,475
BIHAR,PATNA,2012,356,49,376,119,552,3114,97,0,4663
BIHAR,PATNA RLY.,2012,11,2,8,9,0,777,3,0,810
BIHAR,PURNEA,2012,97,39,142,17,68,171,17,1,552
BIHAR,ROHTAS,2012,132,26,130,34,183,583,44,0,1132
BIHAR,SAHARSA,2012,53,16,95,35,44,194,10,0,447
BIHAR,SAMASTIPUR,2012,99,24,131,38,55,351,34,0,732
BIHAR,SARAN,2012,128,23,178,37,144,651,74,0,1235
BIHAR,SHEIKHPURA,2012,30,10,39,8,34,73,8,0,202
BIHAR,SHEOHAR,2012,20,2,32,6,9,76,9,0,154
BIHAR,SITAMARHI,2012,97,20,167,41,118,482,30,0,955
BIHAR,SIWAN,2012,112,20,193,33,108,430,64,0,960
BIHAR,SUPAUL,2012,31,20,118,14,53,233,15,0,484
BIHAR,VAISHALI,2012,122,20,223,80,152,825,62,0,1484
BIHAR,TOTAL,2012,3566,927,4807,1266,3758,17667,1275,4,33270
CHHATTISGARH,BALOD,2012,15,22,7,6,70,75,4,0,199
CHHATTISGARH,BALODA BAZAR,2012,24,45,18,26,182,181,0,0,476
CHHATTISGARH,BALRAMPUR,2012,39,64,5,7,33,48,0,0,196
CHHATTISGARH,BEMETARA,2012,12,24,19,8,57,105,3,0,228
CHHATTISGARH,BILASPUR,2012,74,47,33,65,428,484,10,0,1141
CHHATTISGARH,BIZAPUR,2012,46,4,3,7,13,14,0,0,87
CHHATTISGARH,DANTEWARA,2012,40,7,1,0,17,16,0,0,81
CHHATTISGARH,DHAMTARI,2012,17,21,2,7,97,95,1,0,240
CHHATTISGARH,DURG,2012,52,91,55,32,377,793,9,0,1409
CHHATTISGARH,GARIYABAND,2012,13,19,6,5,53,75,1,0,172
CHHATTISGARH,GRP RAIPUR,2012,3,2,7,2,3,196,0,0,213
CHHATTISGARH,JAGDALPUR,2012,42,36,11,9,76,81,0,0,255
CHHATTISGARH,JANJGIR,2012,51,33,21,32,236,379,11,0,763
CHHATTISGARH,JASHPUR,2012,54,80,60,10,67,81,2,0,354
CHHATTISGARH,KABIRDHAM,2012,17,22,14,11,62,69,1,0,196
CHHATTISGARH,KANKER,2012,32,23,9,5,30,39,2,0,140
CHHATTISGARH,KONDAGAON,2012,21,11,7,0,20,23,0,0,82
CHHATTISGARH,KORBA,2012,44,43,16,8,114,180,4,0,409
CHHATTISGARH,KORIYA,2012,38,42,13,8,104,77,5,0,287
CHHATTISGARH,MAHASAMUND,2012,33,28,38,15,144,174,4,0,436
CHHATTISGARH,MUNGELI,2012,18,6,13,9,83,94,2,0,225
CHHATTISGARH,NARAYANPUR,2012,12,5,6,1,7,7,0,0,38
CHHATTISGARH,RAIGARH,2012,61,69,15,51,237,430,6,0,869
CHHATTISGARH,RAIPUR,2012,56,111,22,46,536,1238,8,0,2017
CHHATTISGARH,RAJNANDGAON,2012,45,31,9,17,145,173,3,0,423
CHHATTISGARH,SARGUJA,2012,56,73,18,13,73,124,0,0,357
CHHATTISGARH,SUKMA,2012,24,1,7,3,8,7,0,0,50
CHHATTISGARH,SURAJPUR,2012,59,74,15,9,62,83,5,0,307
CHHATTISGARH,TOTAL,2012,998,1034,450,412,3334,5341,81,0,11650
GOA,NORTH GOA,2012,28,26,15,11,189,563,0,0,832
GOA,SOUTH GOA,2012,17,29,9,14,167,352,0,0,588
GOA,TOTAL,2012,45,55,24,25,356,915,0,0,1420
GUJARAT,AHMEDABAD COMMR.,2012,90,63,229,603,701,3622,11,0,5319
GUJARAT,AHMEDABAD RURAL,2012,34,5,67,30,125,324,0,0,585
GUJARAT,AHWA-DANG,2012,7,1,1,0,9,10,0,0,28
GUJARAT,AMRELI,2012,18,10,80,13,114,149,0,0,384
GUJARAT,ANAND,2012,25,9,56,6,110,283,0,0,489
GUJARAT,BHARUCH,2012,42,12,28,25,117,302,0,0,526
GUJARAT,BHAVNAGAR,2012,46,13,105,30,160,408,0,0,762
GUJARAT,CID CRIME,2012,1,1,0,0,0,0,0,0,2
GUJARAT,DAHOD,2012,34,10,72,51,150,202,0,0,519
GUJARAT,GANDHINAGAR,2012,23,20,29,26,127,376,0,0,601
GUJARAT,HIMATNAGAR,2012,30,10,57,9,103,205,0,0,414
GUJARAT,JAMNAGAR,2012,43,22,41,48,220,587,0,0,961
GUJARAT,JUNAGADH,2012,40,15,63,18,120,275,1,0,532
GUJARAT,KHEDA NORTH,2012,24,18,62,11,67,206,0,0,388
GUJARAT,KUTCH (EAST(G)),2012,19,17,25,18,98,256,1,0,434
GUJARAT,KUTCH (WEST-BHUJ),2012,24,8,18,6,73,168,0,0,297
GUJARAT,MEHSANA,2012,31,10,59,35,182,545,0,0,862
GUJARAT,NARMADA,2012,17,7,6,0,7,39,0,0,76
GUJARAT,NAVSARI,2012,19,4,15,7,99,224,0,0,368
GUJARAT,PALANPUR,2012,44,49,118,48,268,433,0,0,960
GUJARAT,PANCHMAHAL,2012,54,5,74,20,114,231,0,0,498
GUJARAT,PATAN,2012,18,7,31,21,99,271,0,0,447
GUJARAT,PORBANDAR,2012,18,10,8,8,51,67,1,0,163
GUJARAT,RAJKOT COMMR.,2012,41,11,66,43,198,1013,0,0,1372
GUJARAT,RAJKOT RURAL,2012,48,20,62,19,160,275,3,0,587
GUJARAT,SURAT COMMR.,2012,98,40,91,68,333,1886,3,0,2519
GUJARAT,SURAT RURAL,2012,55,13,33,18,143,495,1,0,758
GUJARAT,SURENDRANAGAR,2012,40,19,51,18,123,209,0,0,460
GUJARAT,TAPI,2012,11,5,3,4,26,93,0,0,142
GUJARAT,VADODARA COMMR.,2012,29,11,67,112,333,1333,0,0,1885
GUJARAT,VADODARA RURAL,2012,74,15,73,18,96,310,0,0,586
GUJARAT,VALSAD,2012,21,12,25,20,159,551,0,0,788
